Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1964-65,22,BOS,NBA,SF,4,NA,13,13.8,33.2,0.417,NA,NA,NA,13.8,33.2,0.417,11.1,13.8,0.8,NA,NA,2.8,0,NA,2.8,38.8
1965-66,23,BOS,NBA,SG,5,NA,16,15.8,24.8,0.636,NA,NA,NA,15.8,24.8,0.636,6.8,20.3,0.333,NA,NA,6.8,0,NA,4.5,38.3
1967-68,25,INA,ABA,SF,3,NA,30,4.8,18,0.267,0,0,NA,4.8,18,0.267,6,7.2,0.833,NA,NA,7.2,3.6,2.4,4.8,15.6
Career,NA,,TOT,,12,NA,59,9.8,23.2,0.421,0,0,NA,9.8,23.2,0.421,7.3,12.2,0.6,NA,NA,6.1,1.8,2.4,4.3,26.8
,NA,,NBA,,9,NA,29,14.9,28.6,0.522,NA,NA,NA,14.9,28.6,0.522,8.7,17.4,0.5,NA,NA,5,0,NA,3.7,38.5
,NA,,ABA,,3,NA,30,4.8,18,0.267,0,0,NA,4.8,18,0.267,6,7.2,0.833,NA,NA,7.2,3.6,2.4,4.8,15.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,,9,NA,29,14.9,28.6,0.522,NA,NA,NA,14.9,28.6,0.522,8.7,17.4,0.5,NA,NA,5,0,NA,3.7,38.5
1 season,NA,INA,ABA,,3,NA,30,4.8,18,0.267,0,0,NA,4.8,18,0.267,6,7.2,0.833,NA,NA,7.2,3.6,2.4,4.8,15.6
