Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1964-65,22,BOS,NBA,SF,4,13,23.3,0.493,NA,0.417,NA,NA,NA,0,NA,NA,NA,0,0,0,0.165
1965-66,23,BOS,NBA,SG,5,16,27.5,0.568,NA,0.818,NA,NA,NA,0,NA,NA,NA,0.1,0,0.1,0.313
1967-68,25,INA,ABA,SF,3,30,7.4,0.368,0,0.4,NA,NA,8.6,12.4,10.2,24,NA,-0.1,0,-0.1,-0.182
Career,NA,,TOT,,12,59,16.4,0.47,0,0.526,NA,NA,8.6,6.3,10.2,24,NA,0,0,0,0.029
,NA,,NBA,,9,29,25.6,0.532,NA,0.609,NA,NA,NA,0,NA,NA,NA,0.1,0,0.1,0.246
,NA,,ABA,,3,30,7.4,0.368,0,0.4,NA,NA,8.6,12.4,10.2,24,NA,-0.1,0,-0.1,-0.182
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,,9,29,25.6,0.532,NA,0.609,NA,NA,NA,0,NA,NA,NA,0.1,0,0.1,0.246
1 season,NA,INA,ABA,,3,30,7.4,0.368,0,0.4,NA,NA,8.6,12.4,10.2,24,NA,-0.1,0,-0.1,-0.182
