Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Ron Bonham,,1.8,0.7,0.2
Jim Holstein,93.2,1.8,0.6,0.2
Stanley Johnson,89.9,1.8,0.6,0.4
Chris McNealy,89.8,1.6,0.8,0.2
Andrew Nicholson,89.2,1.7,0.6,0.1
Bill Bunting,88.1,2,0.7,0
Charles Pittman,86.8,1.7,0.9,0.1
Darvin Ham,86.6,1.7,0.9,0.1
Dave Lattin,86.6,2,0.6,0.2
Boštjan Nachbar,85.7,1.7,0.8,-0.1
D.J. White,85.5,1.8,0.6,0.4
