Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1964-65,22,BOS,NBA,SF,4,NA,13,5,12,0.417,NA,NA,NA,5,12,0.417,0.417,4,5,0.8,NA,NA,1,0,NA,1,14
1965-66,23,BOS,NBA,SG,5,NA,16,7,11,0.636,NA,NA,NA,7,11,0.636,0.636,3,9,0.333,NA,NA,3,0,NA,2,17
1967-68,25,INA,ABA,SF,3,NA,30,4,15,0.267,0,0,NA,4,15,0.267,0.267,5,6,0.833,NA,NA,6,3,2,4,13
Career,NA,,TOT,,12,NA,59,16,38,0.421,0,0,NA,16,38,0.421,0.421,12,20,0.6,NA,NA,10,3,2,7,44
,NA,,NBA,,9,NA,29,12,23,0.522,NA,NA,NA,12,23,0.522,0.522,7,14,0.5,NA,NA,4,0,NA,3,31
,NA,,ABA,,3,NA,30,4,15,0.267,0,0,NA,4,15,0.267,0.267,5,6,0.833,NA,NA,6,3,2,4,13
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,,9,NA,29,12,23,0.522,NA,NA,NA,12,23,0.522,0.522,7,14,0.5,NA,NA,4,0,NA,3,31
1 season,NA,INA,ABA,,3,NA,30,4,15,0.267,0,0,NA,4,15,0.267,0.267,5,6,0.833,NA,NA,6,3,2,4,13
