Career,Career,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Ron Bonham,,1.8,0.7,0.2,NA
Jim Holstein,93.2,1.8,0.6,0.2,NA
Ron Riley,91.3,1.6,0.7,0.2,0
Chris McNealy,89.8,1.6,0.8,0.2,NA
Joey Dorsey,89.7,1.9,0.8,0.1,0
Bill Bunting,88.1,2,0.7,0,NA
Billy Schaeffer,84.2,1.9,0.8,0.5,NA
Chris Singleton,83.7,1.5,0.5,0.2,NA
Marquese Chriss,82.2,1.8,0.7,-0.2,NA
Red Morrison,82.0,1.7,0.5,0,NA
Kornél Dávid,81.5,1.7,0.4,0.3,NA
