,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,27,STB,BAA,,10,,8,,,,,22
1947-48,28,STB,BAA,,8,,7,,,,,23
1948-49,29,BOS,BAA,,11,,6,8,,,,25
1949-50,30,BOS,NBA,,9,,5,8,,,,22
Career,,,TOT,,11,,8,,,,,25
,,,NBA,,9,,5,8,,,,22
,,,BAA,,11,,8,,,,,25
,,,,,,,,,,,,
2 Seasons,,STB,BAA,,10,,8,,,,,23
2 Seasons,,BOS,BAA,,11,,6,8,,,,25
