Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,STB,BAA,NA,60,NA,NA,3.2,12.8,0.253,2.2,3.4,0.65,NA,0.4,2.8,8.7
1947-48,28,STB,BAA,NA,42,NA,NA,4.1,15.7,0.264,2.3,3.5,0.662,NA,0.6,2.5,10.6
1948-49,29,BOS,BAA,NA,47,NA,NA,3.1,9.3,0.331,1.7,2.5,0.684,NA,2.5,2.5,7.9
1949-50,30,BOS,NBA,NA,47,NA,NA,2.6,7.4,0.346,1.6,2.4,0.658,NA,2.3,2.5,6.7
Career,NA,,TOT,NA,196,NA,NA,3.2,11.3,0.286,2,3,0.662,NA,1.4,2.6,8.4
,NA,,BAA,NA,149,NA,NA,3.4,12.5,0.275,2.1,3.2,0.662,NA,1.1,2.6,9
,NA,,NBA,NA,47,NA,NA,2.6,7.4,0.346,1.6,2.4,0.658,NA,2.3,2.5,6.7
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,STB,BAA,NA,102,NA,NA,3.6,14,0.258,2.3,3.5,0.655,NA,0.5,2.7,9.5
2 seasons,NA,BOS,BAA,NA,94,NA,NA,2.8,8.4,0.338,1.6,2.5,0.671,NA,2.4,2.5,7.3
