Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,STB,BAA,NA,60,NA,NA,194,768,0.253,134,206,0.65,NA,22,167,522
1947-48,28,STB,BAA,NA,42,NA,NA,174,658,0.264,98,148,0.662,NA,26,107,446
1948-49,29,BOS,BAA,NA,47,NA,NA,145,438,0.331,80,117,0.684,NA,117,118,370
1949-50,30,BOS,NBA,NA,47,NA,NA,120,347,0.346,75,114,0.658,NA,108,117,315
Career,NA,,TOT,NA,196,NA,NA,633,2211,0.286,387,585,0.662,NA,273,509,1653
,NA,,BAA,NA,149,NA,NA,513,1864,0.275,312,471,0.662,NA,165,392,1338
,NA,,NBA,NA,47,NA,NA,120,347,0.346,75,114,0.658,NA,108,117,315
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,STB,BAA,NA,102,NA,NA,368,1426,0.258,232,354,0.655,NA,48,274,968
2 seasons,NA,BOS,BAA,NA,94,NA,NA,265,785,0.338,155,231,0.671,NA,225,235,685
