Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,STB,BAA,NA,60,NA,NA,NA,NA,0.253,NA,NA,0.65,NA,NA,NA,NA
1947-48,28,STB,BAA,NA,42,NA,NA,NA,NA,0.264,NA,NA,0.662,NA,NA,NA,NA
1948-49,29,BOS,BAA,NA,47,NA,NA,NA,NA,0.331,NA,NA,0.684,NA,NA,NA,NA
1949-50,30,BOS,NBA,NA,47,NA,NA,NA,NA,0.346,NA,NA,0.658,NA,NA,NA,NA
Career,NA,,TOT,NA,196,NA,NA,NA,NA,0.286,NA,NA,0.662,NA,NA,NA,NA
,NA,,BAA,NA,149,NA,NA,NA,NA,0.275,NA,NA,0.662,NA,NA,NA,NA
,NA,,NBA,NA,47,NA,NA,NA,NA,0.346,NA,NA,0.658,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,STB,BAA,NA,102,NA,NA,NA,NA,0.258,NA,NA,0.655,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,94,NA,NA,NA,NA,0.338,NA,NA,0.671,NA,NA,NA,NA
