Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,29,DTF,BAA,NA,60,NA,NA,106,520,0.204,75,138,0.543,NA,54,166,287
1947-48,30,TOT,BAA,NA,45,NA,NA,114,425,0.268,87,135,0.644,NA,41,151,315
1947-48,30,STB,BAA,NA,24,NA,NA,59,238,0.248,48,72,0.667,NA,13,85,166
1947-48,30,BLB,BAA,NA,21,NA,NA,55,187,0.294,39,63,0.619,NA,28,66,149
1948-49,31,STB,BAA,NA,34,NA,NA,53,137,0.387,42,70,0.6,NA,37,104,148
Career,NA,,BAA,NA,139,NA,NA,273,1082,0.252,204,343,0.595,NA,132,421,750
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DTF,BAA,NA,60,NA,NA,106,520,0.204,75,138,0.543,NA,54,166,287
2 seasons,NA,STB,BAA,NA,58,NA,NA,112,375,0.299,90,142,0.634,NA,50,189,314
1 season,NA,BLB,BAA,NA,21,NA,NA,55,187,0.294,39,63,0.619,NA,28,66,149
