Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,29,DTF,BAA,NA,60,NA,NA,NA,NA,0.204,NA,NA,0.543,NA,NA,NA,NA
1947-48,30,TOT,BAA,NA,45,NA,NA,NA,NA,0.268,NA,NA,0.644,NA,NA,NA,NA
1947-48,30,STB,BAA,NA,24,NA,NA,NA,NA,0.248,NA,NA,0.667,NA,NA,NA,NA
1947-48,30,BLB,BAA,NA,21,NA,NA,NA,NA,0.294,NA,NA,0.619,NA,NA,NA,NA
1948-49,31,STB,BAA,NA,34,NA,NA,NA,NA,0.387,NA,NA,0.6,NA,NA,NA,NA
Career,NA,,BAA,NA,139,NA,NA,NA,NA,0.252,NA,NA,0.595,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DTF,BAA,NA,60,NA,NA,NA,NA,0.204,NA,NA,0.543,NA,NA,NA,NA
2 seasons,NA,STB,BAA,NA,58,NA,NA,NA,NA,0.299,NA,NA,0.634,NA,NA,NA,NA
1 season,NA,BLB,BAA,NA,21,NA,NA,NA,NA,0.294,NA,NA,0.619,NA,NA,NA,NA
