,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1994-95,25,LAL,NBA,,6,11,2,5,6,10,6,6,3,6,6,5,2,1,2,5,16,15.4
1995-96,26,LAL,NBA,,3,11,2,6,1,6,4,4,2,3,3,2,2,0,2,4,12,7.9
1997-98,28,TOT,NBA,46:18,10,18,6,8,4,12,2,2,8,7,14,6,4,2,3,5,28,27.6
1997-98,28,MIN,NBA,46:18,10,18,6,8,4,12,2,2,8,7,14,6,4,2,3,5,28,27.6
1998-99,29,MIN,NBA,34:40,4,13,3,6,2,7,0,0,3,3,5,4,1,0,2,6,11,6.0
1999-00,30,MIN,NBA,27:33,4,7,2,4,4,5,3,4,1,4,5,3,1,1,1,5,13,11.6
2000-01,31,MIN,NBA,41:35,5,21,3,7,4,19,0,0,3,5,5,3,5,1,2,3,13,11.7
2001-02,32,MIN,NBA,37:13,6,13,4,7,2,6,4,6,1,6,7,2,3,0,4,3,20,15.6
2002-03,33,MIN,NBA,35:50,3,8,1,5,3,5,1,2,2,6,8,5,2,1,1,5,8,9.2
2003-04,34,SAC,NBA,32:40,4,9,3,4,3,5,2,2,2,5,6,2,3,1,4,4,11,6.8
2004-05,35,WAS,NBA,12:52,1,4,0,1,1,3,2,2,0,4,4,1,1,0,3,3,4,3.0
Career,,,,46:18,10,21,6,8,6,19,6,6,8,7,14,6,5,2,4,6,28,27.6
6 Seasons,,MIN,NBA,46:18,10,21,6,8,4,19,4,6,8,7,14,6,5,2,4,6,28,27.6
2 Seasons,,LAL,NBA,,6,11,2,6,6,10,6,6,3,6,6,5,2,1,2,5,16,15.4
1 Season,,SAC,NBA,32:40,4,9,3,4,3,5,2,2,2,5,6,2,3,1,4,4,11,6.8
1 Season,,WAS,NBA,12:52,1,4,0,1,1,3,2,2,0,4,4,1,1,0,3,3,4,3.0
