,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,25,UTA,NBA,PG,82,1620,82%,18%,,,,-5.0,-16.7,85,17,32,16,42,0,698,2,21
2001-02,26,ATL,NBA,PG,82,1856,100%,,,,,-7.4,-4.7,70,21,63,6,39,0,769,0,15
2002-03,27,ORL,NBA,PG,80,1686,76%,24%,,,,-0.3,-0.6,54,24,54,8,45,0,529,7,36
2003-04,28,ATL,NBA,PG,71,1271,97%,3%,,,,-8.8,-5.8,51,20,39,5,18,0,431,6,12
2004-05,29,NJN,NBA,SG,71,1410,27%,71%,2%,,,-4.9,-4.9,35,16,44,5,33,0,308,4,21
2005-06,30,NJN,NBA,SG,80,1234,36%,62%,2%,,,-6.9,-12.1,27,11,58,2,33,14,280,7,10
2006-07,31,SAS,NBA,PG,64,760,100%,,,,,+12.9,+4.5,19,7,23,6,19,9,302,3,12
2007-08,32,SAS,NBA,PG,74,1139,93%,7%,,,,+1.6,-5.3,26,9,29,10,33,14,379,4,19
2008-09,33,SAS,NBA,PG,30,292,100%,,,,,-5.0,-9.7,6,8,8,1,9,0,128,2,8
Career,,,NBA,,634,11268,77%,23%,,,,-3.4,-6.3,373,133,350,59,271,37,3824,35,154
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAS,NBA,,168,2191,96%,4%,,,,+4.7,-2.5,51,24,60,17,61,23,809,9,39
2 seasons,,ATL,NBA,,153,3127,99%,1%,,,,-7.9,-5.2,121,41,102,11,57,0,1200,6,27
2 seasons,,NJN,NBA,,151,2644,31%,67%,2%,,,-5.8,-8.2,62,27,102,7,66,14,588,11,31
1 season,,UTA,NBA,,82,1620,82%,18%,,,,-5.0,-16.7,85,17,32,16,42,0,698,2,21
1 season,,ORL,NBA,,80,1686,76%,24%,,,,-0.3,-0.6,54,24,54,8,45,0,529,7,36
