Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1981-82,22,POR,NBA,SF,54,617,9.8,0.561,0.005,0.311,4.4,7.2,5.8,6,1.2,0.1,16.8,17.8,NA,0.3,0.3,0.6,0.048,NA,-2.9,-1.4,-4.3,-0.4
1982-83,23,POR,NBA,SF,59,690,10,0.467,0.024,0.206,4,8.3,6.2,11.7,1.4,0.2,12.1,18.4,NA,0.1,0.5,0.7,0.046,NA,-2.3,-0.9,-3.2,-0.2
1983-84,24,POR,NBA,SF,64,660,12.7,0.547,0.05,0.257,4,7.4,5.7,10.7,1.6,0.4,15.2,20.9,NA,0.6,0.5,1,0.074,NA,-1.1,-1.1,-2.2,0
1985-86,26,TOT,NBA,SF,74,1321,13.2,0.531,0.058,0.259,4.6,12.3,8.5,12.3,1.4,0.2,10.6,19.5,NA,1.6,1.3,3,0.108,NA,-0.7,-0.5,-1.1,0.3
1985-86,26,MIL,NBA,SF,44,701,12.2,0.509,0.053,0.263,5.5,13.7,9.6,12.1,1.3,0.3,10,17.2,NA,0.8,1,1.8,0.124,NA,-0.7,0.3,-0.4,0.3
1985-86,26,SAS,NBA,SF,30,620,14.4,0.551,0.063,0.255,3.6,10.7,7.3,12.4,1.4,0.1,11.2,22,NA,0.8,0.4,1.2,0.09,NA,-0.6,-1.3,-1.9,0
1987-88,28,LAL,NBA,SF,3,7,9.2,1.136,NA,NA,0,0,0,0,0,0,0,5.2,NA,0,0,0,0.227,NA,-0.2,1.4,1.2,0
1988-89,29,LAL,NBA,SF,37,176,6.8,0.421,0.058,0.072,4.1,16.6,10.8,11.3,2.2,0.6,18.3,20.5,NA,-0.3,0.2,-0.1,-0.026,NA,-6.4,-0.5,-6.9,-0.2
Career,NA,,NBA,,291,3471,11.5,0.522,0.042,0.248,4.3,9.9,7.1,10.7,1.4,0.2,13.3,19.3,NA,2.4,2.9,5.2,0.072,NA,-1.7,-0.8,-2.6,-0.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,POR,NBA,,177,1967,10.8,0.523,0.028,0.254,4.1,7.6,5.9,9.6,1.4,0.2,14.6,19.1,NA,1,1.3,2.3,0.056,NA,-2.1,-1.1,-3.2,-0.6
1 season,NA,MIL,NBA,,44,701,12.2,0.509,0.053,0.263,5.5,13.7,9.6,12.1,1.3,0.3,10,17.2,NA,0.8,1,1.8,0.124,NA,-0.7,0.3,-0.4,0.3
2 seasons,NA,LAL,NBA,,40,183,6.9,0.43,0.058,0.101,3.9,16,10.4,10.9,2.1,0.6,18.2,19.9,NA,-0.3,0.2,-0.1,-0.017,NA,-6.2,-0.4,-6.6,-0.2
1 season,NA,SAS,NBA,,30,620,14.4,0.551,0.063,0.255,3.6,10.7,7.3,12.4,1.4,0.1,11.2,22,NA,0.8,0.4,1.2,0.09,NA,-0.6,-1.3,-1.9,0
