Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,30,CAR,ABA,PF,4,NA,60,10.2,19.8,0.515,0,0,NA,10.2,19.8,0.515,2.4,5.4,0.444,NA,NA,12.6,1.2,NA,7.2,22.8
Career,NA,,ABA,,4,NA,60,10.2,19.8,0.515,0,0,NA,10.2,19.8,0.515,2.4,5.4,0.444,NA,NA,12.6,1.2,NA,7.2,22.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CAR,ABA,,4,NA,60,10.2,19.8,0.515,0,0,NA,10.2,19.8,0.515,2.4,5.4,0.444,NA,NA,12.6,1.2,NA,7.2,22.8
