Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Hank Whitney,,1.8,1.1,0.5
Noah Vonleh,98.0,1.8,1.2,0.5
Henry Walker,96.2,1.9,1.1,0.5
Paul Silas,96.1,1.8,1.2,0.5
Cliff Meely,95.8,1.8,1.2,0.4
Jud Buechler,94.8,1.8,1.2,0.4
Byron Houston,91.0,1.8,0.9,0.5
Bob Portman,90.8,1.9,1.2,0.8
Brandan Wright,90.8,1.9,1.1,0.8
James Hardy,90.6,1.8,1.3,0.7
Keith Lee,90.4,1.9,1.1,0.8
