Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1969-70,23,TOT,ABA,C,2,11,-11.5,0.333,0,0,NA,NA,12.7,0,NA,NA,50,20.4,NA,0,0,0,-0.061,NA,NA,NA,NA,NA
1969-70,23,DLC,ABA,C,1,7,-10.3,NA,NA,NA,NA,NA,6.2,0,NA,NA,100,5.1,NA,0,0,0,0.019,NA,NA,NA,NA,NA
1969-70,23,NYA,ABA,C,1,4,-13.8,0.333,0,0,NA,NA,24,0,NA,NA,40,47,NA,0,0,0,-0.199,NA,NA,NA,NA,NA
1970-71,24,ATL,NBA,C,54,524,9.4,0.483,NA,0.504,NA,NA,15.3,7.1,NA,NA,NA,NA,NA,0.2,0.3,0.5,0.042,NA,NA,NA,NA,NA
1971-72,25,ATL,NBA,C,56,485,14,0.521,NA,0.43,NA,NA,18.2,7.7,NA,NA,NA,NA,NA,0.5,0.4,0.9,0.092,NA,NA,NA,NA,NA
1972-73,26,ATL,NBA,C,55,759,14.5,0.606,NA,0.51,NA,NA,19.2,7.5,NA,NA,NA,NA,NA,1.6,0.9,2.4,0.154,NA,NA,NA,NA,NA
1973-74,27,PHO,NBA,C,81,1244,11.7,0.545,NA,0.524,7,20.5,13.8,10,0.7,1.3,NA,NA,NA,1,0.8,1.9,0.072,NA,-1.7,-0.2,-1.9,0
Career,NA,,TOT,,248,3023,12.3,0.542,0,0.497,7,20.5,16.1,8.5,0.7,1.3,50,20.4,NA,3.3,2.3,5.7,0.09,NA,-1.7,-0.2,-1.9,0
,NA,,NBA,,246,3012,12.4,0.543,NA,0.499,7,20.5,16.1,8.5,0.7,1.3,NA,NA,NA,3.3,2.3,5.7,0.091,NA,-1.7,-0.2,-1.9,0
,NA,,ABA,,2,11,-11.5,0.333,0,0,NA,NA,12.7,0,NA,NA,50,20.4,NA,0,0,0,-0.061,NA,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,ATL,NBA,,165,1768,12.9,0.541,NA,0.481,NA,NA,17.7,7.5,NA,NA,NA,NA,NA,2.3,1.5,3.8,0.104,NA,NA,NA,NA,NA
1 season,NA,PHO,NBA,,81,1244,11.7,0.545,NA,0.524,7,20.5,13.8,10,0.7,1.3,NA,NA,NA,1,0.8,1.9,0.072,NA,-1.7,-0.2,-1.9,0
1 season,NA,NYA,ABA,,1,4,-13.8,0.333,0,0,NA,NA,24,0,NA,NA,40,47,NA,0,0,0,-0.199,NA,NA,NA,NA,NA
1 season,NA,DLC,ABA,,1,7,-10.3,NA,NA,NA,NA,NA,6.2,0,NA,NA,100,5.1,NA,0,0,0,0.019,NA,NA,NA,NA,NA
