Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,22,NYK,NBA,SF,57,NA,9.8,1.8,4.7,0.39,0,0.1,0,1.8,4.6,0.395,0.39,1,1.6,0.644,1.1,1,2.1,0.6,0.3,0.1,0.9,1.3,4.7
1980-81,23,NYK,NBA,PF,67,NA,29.5,5.2,10.6,0.493,0,0.1,0.25,5.2,10.4,0.496,0.494,2.8,4,0.69,2.4,3.8,6.2,2.7,1.7,0.3,2.1,3,13.2
1981-82,24,NYK,NBA,SF,60,27,25.4,5.8,10.5,0.556,0,0.2,0.222,5.8,10.3,0.561,0.557,2.2,2.9,0.757,1.7,2.1,3.8,2.4,1.3,0.3,1.9,2.6,13.9
1982-83,25,NYK,NBA,PF,68,6,20.4,4.6,9.5,0.485,0,0.3,0.105,4.6,9.2,0.497,0.487,2.6,3.8,0.68,1.4,2.9,4.3,2,1.1,0,2,2.4,11.9
1983-84,26,ATL,NBA,SF,13,1,19.8,2.6,8.8,0.298,0.1,0.7,0.111,2.5,8.1,0.314,0.303,2.8,3.5,0.783,1.5,2.4,3.8,1.2,1.1,0.1,1.4,2.5,8.1
1984-85,27,ATL,NBA,SF,34,20,25.5,4.9,11.2,0.439,0.1,0.4,0.267,4.8,10.7,0.447,0.445,2.3,3.6,0.642,1.3,3.6,4.9,2.8,0.8,0.2,2.3,2.4,12.3
1985-86,28,BOS,NBA,SF,6,0,9,0.8,3.5,0.238,0,0.7,0,0.8,2.8,0.294,0.238,1.2,2,0.583,1.2,1.3,2.5,0.3,0.2,0.2,1.2,2.5,2.8
Career,NA,,NBA,,305,54,21.7,4.3,9.1,0.478,0,0.2,0.162,4.3,8.8,0.486,0.48,2.2,3.2,0.692,1.6,2.6,4.2,2,1.1,0.2,1.8,2.4,10.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NYK,NBA,,252,33,21.6,4.4,8.9,0.496,0,0.2,0.15,4.4,8.8,0.502,0.497,2.2,3.1,0.696,1.7,2.5,4.2,1.9,1.1,0.2,1.7,2.3,11.1
2 seasons,NA,ATL,NBA,,47,21,23.9,4.3,10.5,0.407,0.1,0.5,0.208,4.2,10,0.417,0.412,2.4,3.6,0.68,1.4,3.3,4.6,2.3,0.9,0.2,2,2.5,11.1
1 season,NA,BOS,NBA,,6,0,9,0.8,3.5,0.238,0,0.7,0,0.8,2.8,0.294,0.238,1.2,2,0.583,1.2,1.3,2.5,0.3,0.2,0.2,1.2,2.5,2.8
