Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,23,DET,NBA,PF,31,NA,271,5.7,16.7,0.341,3.1,3.9,0.793,11.7,1.6,4,14.5
1959-60,24,TOT,NBA,SF,57,NA,715,5.5,14.6,0.376,2.2,3.4,0.657,11.3,2,4.7,13.2
1959-60,24,DET,NBA,,7,NA,116,6.8,18.6,0.367,1.2,3.1,0.4,14.9,1.9,5.9,14.9
1959-60,24,SYR,NBA,SF,50,NA,599,5.2,13.8,0.378,2.4,3.4,0.702,10.6,2,4.4,12.9
1960-61,25,SYR,NBA,SF,75,NA,1642,5.8,12.6,0.463,1.6,2.4,0.676,10.3,1.9,5.4,13.3
1961-62,26,TOT,NBA,SF,67,NA,1861,5.9,14.5,0.407,2.3,3.5,0.652,10.9,2.2,4.1,14.1
1961-62,26,CHP,NBA,SF,15,NA,498,5.9,15.7,0.378,3,4.3,0.712,6,2.2,4,14.9
1961-62,26,STL,NBA,SF,52,NA,1363,5.9,14.1,0.419,2,3.2,0.623,12.7,2.2,4.1,13.8
1962-63,27,TOT,NBA,SF,61,NA,1203,5.2,11.4,0.455,1.9,2.9,0.646,7.1,2.5,4,12.2
1962-63,27,STL,NBA,SF,42,NA,662,5.8,11.7,0.495,2.2,3.4,0.651,7,2.3,4.7,13.9
1962-63,27,CHZ,NBA,SF,19,NA,541,4.4,10.9,0.402,1.4,2.2,0.636,7.3,2.7,3.3,10.2
1963-64,28,BAL,NBA,SF,71,NA,1125,3.7,9.3,0.4,0.9,1.3,0.667,9.6,1.5,5.3,8.3
Career,NA,,NBA,,362,NA,6817,5.3,12.7,0.42,1.8,2.8,0.665,9.9,2,4.7,12.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SYR,NBA,,125,NA,2241,5.7,12.9,0.439,1.8,2.7,0.685,10.4,1.9,5.1,13.2
3 seasons,NA,"CHP,CHZ,BAL",NBA,,105,NA,2164,4.4,11.2,0.393,1.5,2.2,0.679,8.2,2,4.5,10.3
2 seasons,NA,STL,NBA,,94,NA,2025,5.9,13.3,0.441,2.1,3.3,0.632,10.8,2.2,4.3,13.8
2 seasons,NA,DET,NBA,,38,NA,387,6,17.3,0.349,2.5,3.6,0.692,12.7,1.7,4.6,14.6
