Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,24,SYR,NBA,SF,3,NA,21,1.7,4.7,0.357,1.3,2.7,0.5,9.3,0.3,4,4.7
1960-61,25,SYR,NBA,SF,8,NA,23.1,3.3,8.1,0.4,1.3,2.1,0.588,7.6,0.9,3.6,7.8
Career,NA,,NBA,,11,NA,22.5,2.8,7.2,0.392,1.3,2.3,0.56,8.1,0.7,3.7,6.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SYR,NBA,,11,NA,22.5,2.8,7.2,0.392,1.3,2.3,0.56,8.1,0.7,3.7,6.9
