Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,22,SEA,NBA,SF,73,NA,1574,142,347,0.409,63,97,0.649,135,209,344,85,49,17,161,347
1975-76,23,SEA,NBA,SF,72,NA,1224,132,285,0.463,49,80,0.613,89,175,264,67,50,7,116,313
Career,NA,,NBA,,145,NA,2798,274,632,0.434,112,177,0.633,224,384,608,152,99,24,277,660
