,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,22,SEA,NBA,,8,,6,8,,,,,,,,22
1975-76,23,SEA,NBA,,13,,5,9,,,,,,,,26
Career,,,,,13,,6,9,,,,,,,,26
