Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,22,SEA,NBA,SF,73,NA,1574,4.1,10,0.409,1.8,2.8,0.649,3.9,6,9.9,2.5,1.4,0.5,4.7,10,NA,NA,99
1975-76,23,SEA,NBA,SF,72,NA,1224,4.8,10.4,0.463,1.8,2.9,0.613,3.2,6.4,9.6,2.4,1.8,0.3,4.2,11.4,NA,NA,99
Career,NA,,NBA,,145,NA,2798,4.4,10.2,0.434,1.8,2.9,0.633,3.6,6.2,9.8,2.4,1.6,0.4,4.5,10.6,NA,NA,99
