Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,26,NYA,ABA,PG,1,NA,24:00,5,10,0.5,0,0,NA,2,3,0.667,0,1,4,NA,NA,1,2,12
1971-72,27,NYA,ABA,PG,1,NA,18:00,2,4,0.5,0,0,NA,1,1,1,0,2,2,NA,NA,1,1,5
1972-73,28,NYA,ABA,PG,1,NA,24:00,1,6,0.167,0,0,NA,2,2,1,3,8,2,1,0,4,1,4
Career,NA,,ABA,,3,NA,66,8,20,0.4,0,0,NA,5,6,0.833,3,11,8,1,0,6,4,21
