Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1965-66,22,DET,NBA,SG,79,NA,2041,5.5,14.7,0.374,3.7,5.1,0.721,NA,NA,5.5,3.6,NA,NA,4.4,14.7
1966-67,23,DET,NBA,SG,79,NA,2134,5.9,15,0.391,4.6,5.9,0.784,NA,NA,5.8,3.3,NA,NA,4.1,16.3
1967-68,24,TOT,NBA,SG-SF,77,NA,1514,5,13,0.387,4.5,6,0.746,NA,NA,5.4,3.7,NA,NA,4.8,14.5
1967-68,24,DET,NBA,SG,50,NA,832,4.9,13.3,0.371,4.4,5.9,0.743,NA,NA,5.7,3.4,NA,NA,5.1,14.2
1967-68,24,CIN,NBA,SF,27,NA,682,5.1,12.6,0.408,4.6,6.1,0.75,NA,NA,4.9,4,NA,NA,4.4,14.8
1968-69,25,CIN,NBA,SG,77,NA,3059,6.4,14.5,0.444,4.7,6.3,0.747,NA,NA,4.2,2.4,NA,NA,3.5,17.6
1969-70,26,CIN,NBA,SF,71,NA,2544,8.8,19.5,0.451,5.4,7,0.774,NA,NA,6.6,2.2,NA,NA,3.5,22.9
1970-71,27,CIN,NBA,SF,82,NA,3146,8.6,18.8,0.456,4.3,6,0.721,NA,NA,5.7,2.1,NA,NA,3.4,21.5
1971-72,28,CIN,NBA,SF,73,NA,2598,7.6,16.7,0.456,4.1,5.5,0.755,NA,NA,4.8,2.7,NA,NA,3.3,19.4
1972-73,29,TOT,NBA,SF,79,NA,2311,6.9,16.2,0.427,3.9,4.8,0.812,NA,NA,5.6,2.4,NA,NA,3.5,17.8
1972-73,29,KCO,NBA,SF,49,NA,1282,7,15.4,0.457,3.1,3.9,0.786,NA,NA,4.9,2.5,NA,NA,3.5,17.1
1972-73,29,PHI,NBA,SF,30,NA,1029,6.8,17.4,0.393,4.9,5.9,0.833,NA,NA,6.5,2.2,NA,NA,3.5,18.5
1973-74,30,PHI,NBA,SF,78,NA,3041,7.3,17,0.428,3.5,4.1,0.851,1,3.6,4.7,2.4,0.7,0,3.6,18.1
1974-75,31,TOT,NBA,SF,82,NA,2843,7.5,17.5,0.428,4.1,5.4,0.759,1,2.5,3.5,2.8,1.2,0,3.3,19.1
1974-75,31,PHI,NBA,SF,9,NA,273,6.5,15.3,0.422,3.7,5.4,0.683,0.9,2.9,3.8,2.1,1.7,0,3.4,16.6
1974-75,31,ATL,NBA,SF,73,NA,2570,7.6,17.8,0.429,4.1,5.4,0.768,1,2.5,3.5,2.9,1.1,0,3.2,19.4
1975-76,32,ATL,NBA,SF,75,NA,2026,6.1,13.9,0.441,2.2,2.9,0.759,0.6,2.7,3.3,2.6,1,0.1,3.6,14.5
1976-77,33,PHO,NBA,SF,77,NA,1425,4.3,10,0.433,2.6,3.7,0.703,1.2,3.5,4.6,1.7,0.5,0.1,4.1,11.2
Career,NA,,NBA,,929,NA,28682,6.9,16,0.431,4,5.3,0.762,1,3.1,4.9,2.6,0.9,0.1,3.7,17.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"CIN,KCO",NBA,,379,NA,13311,7.6,16.9,0.451,4.5,5.9,0.751,NA,NA,5.2,2.5,NA,NA,3.5,19.7
3 seasons,NA,DET,NBA,,208,NA,5007,5.6,14.6,0.381,4.2,5.6,0.753,NA,NA,5.6,3.4,NA,NA,4.4,15.3
2 seasons,NA,ATL,NBA,,148,NA,4596,7,16.1,0.433,3.3,4.3,0.765,0.8,2.6,3.4,2.8,1.1,0.1,3.4,17.2
3 seasons,NA,PHI,NBA,,117,NA,4343,7.1,17,0.42,3.9,4.6,0.834,1,3.6,5,2.3,0.8,0,3.5,18.1
1 season,NA,PHO,NBA,,77,NA,1425,4.3,10,0.433,2.6,3.7,0.703,1.2,3.5,4.6,1.7,0.5,0.1,4.1,11.2
