,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1960-61,24,DET,NBA,,6,,5,6,,,4,17
1961-62,25,DET,NBA,,13,,4,5,,,,27
1962-63,26,DET,NBA,,6,12,5,5,6,4,3,13
Career,,,,,13,,5,6,,,,27
