Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,26,BOS,NBA,C,55,3,766,3.1,5.7,0.545,0,0,NA,3.1,5.7,0.545,1.4,1.9,0.707,2.3,6.1,8.3,1.3,1.7,4,1.6,6.8,7.6
2012-13,27,MIN,NBA,C,76,19,1209,3.8,8.3,0.457,0,0,NA,3.8,8.3,0.457,1.6,2.1,0.768,1.8,6,7.8,0.9,1.3,2.7,1.8,5.5,9.1
2013-14,28,NOP,NBA,C,55,20,1007,2.5,4.4,0.574,0,0,0,2.5,4.3,0.579,0.7,1.1,0.594,2.6,5.5,8.1,1.3,1.3,2,1.6,6,5.7
2014-15,29,TOR,NBA,C,17,0,66,3.3,4.4,0.75,0,0,NA,3.3,4.4,0.75,1.1,2.2,0.5,4.9,3.3,8.2,1.6,1.1,0,3.8,8.2,7.6
Career,NA,,NBA,,203,42,3048,3.2,6.2,0.509,0,0,0,3.2,6.2,0.509,1.2,1.7,0.705,2.2,5.8,8,1.1,1.4,2.7,1.7,6,7.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIN,NBA,,76,19,1209,3.8,8.3,0.457,0,0,NA,3.8,8.3,0.457,1.6,2.1,0.768,1.8,6,7.8,0.9,1.3,2.7,1.8,5.5,9.1
1 season,NA,BOS,NBA,,55,3,766,3.1,5.7,0.545,0,0,NA,3.1,5.7,0.545,1.4,1.9,0.707,2.3,6.1,8.3,1.3,1.7,4,1.6,6.8,7.6
1 season,NA,NOP,NBA,,55,20,1007,2.5,4.4,0.574,0,0,0,2.5,4.3,0.579,0.7,1.1,0.594,2.6,5.5,8.1,1.3,1.3,2,1.6,6,5.7
1 season,NA,TOR,NBA,,17,0,66,3.3,4.4,0.75,0,0,NA,3.3,4.4,0.75,1.1,2.2,0.5,4.9,3.3,8.2,1.6,1.1,0,3.8,8.2,7.6
