Season,Team,Lg,Salary
1990-91,Denver Nuggets,NBA,"$370,000"
1991-92,Denver Nuggets,NBA,"$480,000"
1992-93,Denver Nuggets,NBA,"$570,000"
1993-94,Milwaukee Bucks,NBA,"$650,000"
1995-96,Portland Trail Blazers,NBA,"$225,000"
Career,(may be incomplete),,"$2,295,000"
