,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,28,STB,BAA,,10,,4,5,,,5,21
1947-48,29,STB,BAA,,7,21,7,8,,1,5,21
1948-49,30,STB,BAA,,3,,0,0,,0,2,6
Career,,,,,10,,7,8,,,5,21
