,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,21,SEA,NBA,PF,61,1230,,,5%,77%,19%,+2.8,-0.9,29,24,67,11,28,0,180,2,28
2002-03,22,SEA,NBA,PF,72,1910,,,6%,78%,16%,+4.7,+8.8,32,40,62,17,39,0,213,13,39
2003-04,23,SEA,NBA,PF,77,2321,,,1%,80%,19%,-0.2,+1.1,50,36,93,14,52,0,336,9,47
2004-05,24,SEA,NBA,PF,63,1856,,,18%,59%,23%,+9.2,+12.3,27,27,102,16,37,0,203,5,27
2005-06,25,TOT,NBA,PF,77,1974,,,26%,66%,8%,-3.1,-3.2,43,25,121,13,43,4,307,11,36
2005-06,25,SEA,NBA,PF,47,1089,,,6%,81%,14%,-4.8,-2.1,22,14,77,9,26,0,170,8,22
2005-06,25,LAC,NBA,PF,30,885,,,52%,48%,1%,-1.1,-3.8,21,11,44,4,17,4,137,3,14
2006-07,26,LAL,NBA,PF,55,986,,,,89%,11%,-6.0,-7.8,30,20,72,11,30,6,142,7,27
2007-08,27,LAL,NBA,SF,65,1483,,,70%,30%,,+11.6,+6.4,36,24,77,7,28,4,278,4,22
2008-09,28,TOT,NBA,SF,78,1445,,,70%,29%,1%,+2.0,-1.9,53,28,51,8,23,5,185,4,23
2008-09,28,LAL,NBA,SF,46,771,,,91%,9%,,+5.7,-3.1,27,7,26,6,11,3,84,3,6
2008-09,28,CHA,NBA,SF,32,674,,,47%,51%,2%,-2.6,-1.4,26,21,25,2,12,2,101,1,17
2009-10,29,TOT,NBA,PF,41,891,,,2%,78%,20%,-7.0,-6.6,24,11,56,4,12,4,102,1,18
2009-10,29,CHA,NBA,PF,8,133,,,,49%,51%,-6.6,-8.4,3,1,9,0,3,0,15,0,3
2009-10,29,GSW,NBA,PF,33,758,,,2%,84%,14%,-7.1,-4.1,21,10,47,4,9,4,87,1,15
2010-11,30,GSW,NBA,PF,74,1169,,,,44%,56%,+2.2,+6.9,26,20,94,6,9,3,182,1,15
2011-12,31,ATL,NBA,SF,49,755,,,32%,66%,3%,+2.9,-1.2,23,5,38,2,6,4,123,1,5
2012-13,32,CHI,NBA,PF,25,144,,,,84%,17%,-12.0,-13.1,2,1,16,3,2,0,20,1,1
Career,,,NBA,,737,16164,,,21%,64%,16%,+2.1,+2.1,375,261,849,112,309,30,2271,59,288
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SEA,NBA,,320,8406,,,7%,75%,18%,+2.8,+4.6,160,141,401,67,182,0,1102,37,163
3 seasons,,LAL,NBA,,166,3240,,,54%,43%,3%,+4.9,-0.2,93,51,175,24,69,13,504,14,55
2 seasons,,GSW,NBA,,107,1927,,,1%,60%,39%,-1.5,+2.6,47,30,141,10,18,7,269,2,30
1 season,,ATL,NBA,,49,755,,,32%,66%,3%,+2.9,-1.2,23,5,38,2,6,4,123,1,5
2 seasons,,CHA,NBA,,40,807,,,39%,51%,10%,-3.2,-2.6,29,22,34,2,15,2,116,1,20
1 season,,LAC,NBA,,30,885,,,52%,48%,1%,-1.1,-3.8,21,11,44,4,17,4,137,3,14
1 season,,CHI,NBA,,25,144,,,,84%,17%,-12.0,-13.1,2,1,16,3,2,0,20,1,1
