,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,21,SEA,NBA,PF,5,113,,,,86%,14%,-11.0,+1.3,2,2,5,0,1,0,12,1,4
2004-05,24,SEA,NBA,PF,6,122,,,32%,65%,3%,-2.8,-2.2,5,0,4,1,0,0,6,0,0
2005-06,25,LAC,NBA,PF,12,246,,,12%,86%,2%,+7.9,+7.2,4,1,18,2,8,1,28,2,4
2007-08,27,LAL,NBA,SF,21,481,,,83%,17%,,+7.5,+9.8,12,3,24,1,3,3,67,0,8
2011-12,31,ATL,NBA,SF,2,15,,,42%,36%,22%,+16.5,+22.5,0,0,0,0,0,0,2,0,1
2012-13,32,CHI,NBA,PF,1,10,,,,100%,,+22.2,+29.9,1,0,1,0,0,0,2,0,0
Career,,,NBA,,47,987,,,48%,49%,3%,+4.5,+7.1,24,6,52,4,12,4,117,3,17
,,,,,,,,,,,,,,,,,,,,,,
1 season,,LAL,NBA,,21,481,,,83%,17%,,+7.5,+9.8,12,3,24,1,3,3,67,0,8
1 season,,LAC,NBA,,12,246,,,12%,86%,2%,+7.9,+7.2,4,1,18,2,8,1,28,2,4
2 seasons,,SEA,NBA,,11,235,,,17%,75%,8%,-6.7,-0.5,7,2,9,1,1,0,18,1,4
1 season,,ATL,NBA,,2,15,,,42%,36%,22%,+16.5,+22.5,0,0,0,0,0,0,2,0,1
1 season,,CHI,NBA,,1,10,,,,100%,,+22.2,+29.9,1,0,1,0,0,0,2,0,0
