,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,21,SEA,NBA,PF,5,113,.438,15.3,.594,.219,.125,.063,.188,.406,.368,.714,.000,.000,.333,.538,.857,.063,2,1.000,.231,1.000,0,0
2004-05,24,SEA,NBA,PF,6,122,.371,20.6,.400,.086,.029,.029,.257,.600,.571,.667,1.000,.000,.556,.238,.750,.086,2,1.000,.095,.000,0,0
2005-06,25,LAC,NBA,PF,12,246,.470,17.2,.379,.273,.045,.015,.045,.621,.480,.667,.000,.000,.000,.463,.500,.045,2,.947,.244,.500,0,0
2007-08,27,LAL,NBA,SF,21,481,.444,16.1,.483,.265,.079,.026,.113,.517,.521,.650,.333,.500,.353,.372,.632,.040,6,.828,.372,.517,1,0
2011-12,31,ATL,NBA,SF,2,15,.000,20.5,.250,.000,.250,.000,.000,.750,.000,,.000,,,.000,,.000,0,,.333,.000,0,0
2012-13,32,CHI,NBA,PF,1,10,1.000,25.7,.000,.000,.000,.000,.000,1.000,,,,,,1.000,,.000,0,.333,.000,,0,0
Career,,,NBA,,47,987,.440,17.0,.454,.234,.072,.027,.120,.546,.492,.662,.238,.250,.371,.396,.646,.048,12,.873,.283,.511,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,LAL,NBA,,21,481,.444,16.1,.483,.265,.079,.026,.113,.517,.521,.650,.333,.500,.353,.372,.632,.040,6,.828,.372,.517,1,0
1 season,,LAC,NBA,,12,246,.470,17.2,.379,.273,.045,.015,.045,.621,.480,.667,.000,.000,.000,.463,.500,.045,2,.947,.244,.500,0,0
2 seasons,,SEA,NBA,,11,235,.403,18.1,.493,.149,.075,.045,.224,.507,.455,.700,.200,.000,.467,.353,.800,.075,4,1.000,.147,.600,0,0
1 season,,ATL,NBA,,2,15,.000,20.5,.250,.000,.250,.000,.000,.750,.000,,.000,,,.000,,.000,0,,.333,.000,0,0
1 season,,CHI,NBA,,1,10,1.000,25.7,.000,.000,.000,.000,.000,1.000,,,,,,1.000,,.000,0,.333,.000,,0,0
