Season,Team,Lg,Salary
1988-89,Phoenix Suns,NBA,"$100,000"
1990-91,Phoenix Suns,NBA,"$600,000"
1991-92,Phoenix Suns,NBA,"$700,000"
1992-93,Philadelphia 76ers,NBA,"$1,040,000"
1993-94,Atlanta Hawks,NBA,"$1,228,000"
1994-95,Atlanta Hawks,NBA,"$1,596,000"
1995-96,Atlanta Hawks,NBA,"$1,964,000"
1996-97,Milwaukee Bucks,NBA,"$2,332,000"
1997-98,Milwaukee Bucks,NBA,"$2,700,000"
1998-99,Chicago Bulls,NBA,"$3,068,000"
1999-00,New York Knicks,NBA,"$510,000"
Career,(may be incomplete),,"$15,838,000"
