Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1988-89,22,PHO,NBA,C,62,526,11.6,0.554,0,0.513,11.4,18,14.9,2,1.5,5,16.3,12.9,NA,0.4,0.9,1.4,0.124,NA,-3.3,2.2,-1.1,0.1
1989-90,23,PHO,NBA,C,74,1011,13.2,0.594,0,0.563,9.6,19.2,14.7,2.6,1,7.4,15.9,10.6,NA,1.1,1.9,3,0.144,NA,-2,3.4,1.4,0.9
1990-91,24,PHO,NBA,C,63,1152,13.6,0.632,0.005,0.688,11.3,17.2,14.4,2.9,0.7,6.3,15.5,10.3,NA,1.9,1.8,3.7,0.155,NA,-1,2.2,1.2,0.9
1991-92,25,PHO,NBA,C,81,1965,13.8,0.568,0.002,0.345,10,20.1,15.3,2.8,1.2,5.9,13.7,13.4,NA,2.2,3.5,5.7,0.14,NA,-1.9,2.2,0.3,1.1
1992-93,26,PHI,NBA,C,73,1861,9.3,0.481,0.014,0.325,7.9,17.4,12.7,5.8,1.2,4.5,18.2,11.1,NA,-0.2,2,1.7,0.045,NA,-4.4,1.3,-3.1,-0.6
1993-94,27,ATL,NBA,C,82,1608,11,0.499,0.009,0.231,8.6,12.8,10.7,4.6,1.2,3.5,13.8,15.6,NA,0.5,2.4,2.9,0.087,NA,-3.4,0.5,-2.9,-0.4
1994-95,28,ATL,NBA,C,82,2340,13.1,0.523,0.004,0.278,7.5,15.4,11.3,5,1,4.6,12.4,16.8,NA,1.4,3.4,4.9,0.1,NA,-2.9,1,-1.9,0
1995-96,29,TOT,NBA,C,71,2365,11.9,0.484,0.006,0.197,7.5,15.6,11.4,4.6,0.9,4.1,12.6,18.6,NA,0.1,2.3,2.3,0.047,NA,-2.9,-0.4,-3.4,-0.8
1995-96,29,ATL,NBA,C,51,1815,12.4,0.49,0.005,0.191,6.9,15.1,10.9,5.7,1,3.6,12.3,18.9,NA,0.4,1.8,2.2,0.058,NA,-2.5,-0.4,-2.9,-0.4
1995-96,29,MIN,NBA,C,20,550,10.1,0.466,0.012,0.222,9.1,17.2,13.2,0.9,0.7,5.7,13.8,17.5,NA,-0.4,0.5,0.2,0.013,NA,-4.4,-0.5,-4.9,-0.4
1996-97,30,MIL,NBA,C,52,1194,10.8,0.498,0,0.246,9.7,18.8,14.2,3.2,1.2,2.9,12.4,12.2,NA,0.7,1.2,1.9,0.076,NA,-2.3,0,-2.2,-0.1
1997-98,31,MIL,NBA,C,57,692,8.5,0.452,0.007,0.399,9.8,17.3,13.5,3.5,1.4,2.9,16.4,13.3,NA,-0.1,0.8,0.7,0.047,NA,-3.8,0.5,-3.3,-0.2
1998-99,32,CHI,NBA,C,21,386,7,0.367,0,0.232,9.6,19.3,14.2,6.1,0.7,2.4,13.5,15.4,NA,-0.5,0.3,-0.1,-0.017,NA,-4.9,-1.1,-6,-0.4
1999-00,33,NYK,NBA,C,19,244,10.3,0.44,0,0.109,8,20.7,14.6,2,1.8,1.9,6.9,14,NA,0,0.4,0.4,0.086,NA,-2.8,1.5,-1.3,0
Career,NA,,NBA,,737,15344,11.7,0.516,0.005,0.308,8.9,17,13,4.1,1.1,4.6,14,14.2,NA,7.6,21,28.6,0.089,NA,-2.9,1.1,-1.8,0.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHO,NBA,,280,4654,13.4,0.585,0.002,0.473,10.4,18.9,14.9,2.7,1.1,6.2,14.8,12,NA,5.6,8.2,13.8,0.143,NA,-1.9,2.5,0.6,3.1
3 seasons,NA,ATL,NBA,,215,5763,12.3,0.505,0.006,0.235,7.6,14.6,11,5.1,1.1,4,12.8,17.2,NA,2.4,7.6,10,0.083,NA,-2.9,0.4,-2.5,-0.7
2 seasons,NA,MIL,NBA,,109,1886,10,0.481,0.003,0.302,9.7,18.2,14,3.3,1.2,2.9,14,12.6,NA,0.6,2,2.6,0.066,NA,-2.8,0.2,-2.6,-0.3
1 season,NA,PHI,NBA,,73,1861,9.3,0.481,0.014,0.325,7.9,17.4,12.7,5.8,1.2,4.5,18.2,11.1,NA,-0.2,2,1.7,0.045,NA,-4.4,1.3,-3.1,-0.6
1 season,NA,CHI,NBA,,21,386,7,0.367,0,0.232,9.6,19.3,14.2,6.1,0.7,2.4,13.5,15.4,NA,-0.5,0.3,-0.1,-0.017,NA,-4.9,-1.1,-6,-0.4
1 season,NA,MIN,NBA,,20,550,10.1,0.466,0.012,0.222,9.1,17.2,13.2,0.9,0.7,5.7,13.8,17.5,NA,-0.4,0.5,0.2,0.013,NA,-4.4,-0.5,-4.9,-0.4
1 season,NA,NYK,NBA,,19,244,10.3,0.44,0,0.109,8,20.7,14.6,2,1.8,1.9,6.9,14,NA,0,0.4,0.4,0.086,NA,-2.8,1.5,-1.3,0
