Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,24,PHO,NBA,PG,5,0,11,13.1,26.2,0.5,3.3,13.1,0.25,9.8,13.1,0.75,3.3,16.4,0.2,0,9.8,9.8,6.5,3.3,0,0,0,32.7
Career,NA,,NBA,,5,0,11,13.1,26.2,0.5,3.3,13.1,0.25,9.8,13.1,0.75,3.3,16.4,0.2,0,9.8,9.8,6.5,3.3,0,0,0,32.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHO,NBA,,5,0,11,13.1,26.2,0.5,3.3,13.1,0.25,9.8,13.1,0.75,3.3,16.4,0.2,0,9.8,9.8,6.5,3.3,0,0,0,32.7
