Season,Team,Lg,Salary
1990-91,Atlanta Hawks,NBA,"$800,000"
1991-92,Atlanta Hawks,NBA,"$1,025,000"
1992-93,New Jersey Nets,NBA,"$1,225,000"
1993-94,Charlotte Hornets,NBA,"$1,240,000"
1996-97,Los Angeles Lakers,NBA,"$247,500"
1997-98,Detroit Pistons,NBA,"$272,250"
Career,(may be incomplete),,"$4,809,750"
