,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1990-91,24,ATL,NBA,,8,13,1,2,8,13,7,8,3,4,7,10,3,3,6,4,19,21.2
1991-92,25,ATL,NBA,,12,22,3,5,12,22,11,14,3,7,9,15,4,2,8,5,31,26.2
1992-93,26,NJN,NBA,,12,23,2,4,12,22,9,15,6,6,12,14,7,2,7,6,28,26.0
1993-94,27,TOT,NBA,,7,15,2,4,6,14,3,6,1,4,5,7,3,1,4,5,16,9.2
1993-94,27,NJN,NBA,,7,15,2,4,6,14,3,6,1,4,5,7,3,1,4,5,16,9.2
1993-94,27,CHH,NBA,,3,9,1,2,3,7,2,2,1,3,3,3,1,0,4,3,7,5.0
1995-96,29,POR,NBA,,7,14,4,7,5,10,6,6,2,5,6,13,3,1,6,6,20,18.3
1996-97,30,TOT,NBA,22:09,6,9,3,5,5,7,4,4,1,4,4,7,3,1,3,4,14,13.0
1996-97,30,LAL,NBA,22:09,4,9,2,4,3,6,2,4,1,3,3,3,2,1,3,2,10,7.0
1996-97,30,PHO,NBA,15:08,3,9,2,5,3,6,1,2,1,1,1,3,1,0,1,3,9,5.9
1996-97,30,POR,NBA,22:09,6,9,3,5,5,7,4,4,1,4,4,7,3,0,2,4,14,13.0
Career,,,,22:09,12,23,4,7,12,22,11,15,6,7,12,15,7,3,8,6,31,26.2
2 Seasons,,ATL,NBA,,12,22,3,5,12,22,11,14,3,7,9,15,4,3,8,5,31,26.2
2 Seasons,,NJN,NBA,,12,23,2,4,12,22,9,15,6,6,12,14,7,2,7,6,28,26.0
2 Seasons,,POR,NBA,22:09,7,14,4,7,5,10,6,6,2,5,6,13,3,1,6,6,20,18.3
1 Season,,LAL,NBA,22:09,4,9,2,4,3,6,2,4,1,3,3,3,2,1,3,2,10,7.0
1 Season,,CHH,NBA,,3,9,1,2,3,7,2,2,1,3,3,3,1,0,4,3,7,5.0
1 Season,,PHO,NBA,15:08,3,9,2,5,3,6,1,2,1,1,1,3,1,0,1,3,9,5.9
