Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,26,BOS,NBA,SG,1,0,15:00,3,7,0.429,0,0,NA,1,2,0.5,4,4,2,0,1,1,3,7
Career,NA,,NBA,,1,0,15,3,7,0.429,0,0,NA,1,2,0.5,4,4,2,0,1,1,3,7
