Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1957-58,25,NYK,NBA,SF,72,NA,1661,318,838,0.379,165,257,0.642,461,69,232,801
1958-59,26,TOT,NBA,PF,67,NA,842,129,406,0.318,78,138,0.565,244,67,158,336
1958-59,26,NYK,NBA,,44,NA,607,96,308,0.312,57,98,0.582,187,45,115,249
1958-59,26,PHW,NBA,PF,23,NA,235,33,98,0.337,21,40,0.525,57,22,43,87
1959-60,27,PHW,NBA,,11,NA,80,14,45,0.311,2,8,0.25,23,6,20,30
Career,NA,,NBA,,150,NA,2583,461,1289,0.358,245,403,0.608,728,142,410,1167
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYK,NBA,,116,NA,2268,414,1146,0.361,222,355,0.625,648,114,347,1050
2 seasons,NA,PHW,NBA,,34,NA,315,47,143,0.329,23,48,0.479,80,28,63,117
