,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1957-58,25,NYK,NBA,,14,,9,11,,,,29
1958-59,26,TOT,NBA,,7,,7,10,,,,18
1958-59,26,NYK,NBA,,7,,7,10,,,,18
1958-59,26,PHW,NBA,,4,12,4,10,,4,4,8
1959-60,27,PHW,NBA,,6,13,1,3,,1,5,13
Career,,,,,14,,9,11,,,,29
2 Seasons,,NYK,NBA,,14,,9,11,,,,29
2 Seasons,,PHW,NBA,,6,13,4,10,,4,5,13
