Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,33,PHI,NBA,C,81,NA,2831,5.1,11.3,0.452,2.3,3.1,0.75,4.6,9.4,13.9,3,1.3,1.4,3.5,12.5,NA,NA,97
1974-75,34,PHI,NBA,PF,82,NA,2183,6.1,13.2,0.461,1.5,2.1,0.727,4.1,8.2,12.4,2.5,0.9,1.2,3.8,13.7,NA,NA,98
1975-76,35,PHI,NBA,C,29,NA,489,5.6,12,0.462,1.6,2.6,0.607,4.3,6.8,11.1,1.9,1.5,0.8,5.7,12.7,NA,NA,98
Career,NA,,NBA,,192,NA,5503,5.5,12.1,0.442,1.9,2.6,0.728,4.4,8.7,13.1,2.7,1.2,1.2,3.8,13,NA,NA,97
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHI,NBA,,192,NA,5503,5.5,12.1,0.451,1.9,2.6,0.754,4.4,8.7,13.1,2.7,1.2,1.2,3.8,13,NA,NA,97
6 seasons,NA,LAL,NBA,,0,NA,0,NA,NA,0.429,NA,NA,0.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,POR,NBA,,0,NA,0,NA,NA,0.443,NA,NA,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,BAL,NBA,,0,NA,0,NA,NA,0.447,NA,NA,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
