Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1962-63,22,LAL,NBA,C,80,NA,1628,222,530,0.419,133,202,0.658,NA,NA,518,46,NA,NA,194,577
1963-64,23,LAL,NBA,C,78,NA,1459,200,473,0.423,112,170,0.659,NA,NA,498,41,NA,NA,192,512
1964-65,24,LAL,NBA,C,80,NA,2026,311,700,0.444,198,284,0.697,NA,NA,652,49,NA,NA,196,820
1965-66,25,LAL,NBA,C,80,NA,2219,393,927,0.424,186,256,0.727,NA,NA,735,74,NA,NA,232,972
1966-67,26,BAL,NBA,C,81,NA,2938,496,1166,0.425,211,286,0.738,NA,NA,970,170,NA,NA,258,1203
1967-68,27,BAL,NBA,C,78,NA,2719,380,800,0.475,207,286,0.724,NA,NA,862,158,NA,NA,256,967
1968-69,28,BAL,NBA,C,80,NA,1603,229,527,0.435,117,155,0.755,NA,NA,510,73,NA,NA,168,575
1969-70,29,BAL,NBA,C,72,NA,1163,194,414,0.469,86,116,0.741,NA,NA,376,47,NA,NA,129,474
1970-71,30,POR,NBA,C,74,NA,2581,485,1095,0.443,209,261,0.801,NA,NA,907,235,NA,NA,258,1179
1971-72,31,LAL,NBA,C,74,NA,1081,138,300,0.46,66,95,0.695,NA,NA,310,46,NA,NA,115,342
1972-73,32,TOT,NBA,PF-C,79,NA,2600,421,969,0.434,129,161,0.801,NA,NA,777,139,NA,NA,199,971
1972-73,32,LAL,NBA,C,10,NA,156,11,40,0.275,4,5,0.8,NA,NA,33,3,NA,NA,13,26
1972-73,32,PHI,NBA,PF,69,NA,2444,410,929,0.441,125,156,0.801,NA,NA,744,136,NA,NA,186,945
1973-74,33,PHI,NBA,C,81,NA,2831,326,722,0.452,147,196,0.75,292,598,890,189,86,87,224,799
1974-75,34,PHI,NBA,PF,82,NA,2183,287,623,0.461,72,99,0.727,195,387,582,117,44,55,178,646
1975-76,35,PHI,NBA,C,29,NA,489,61,132,0.462,17,28,0.607,47,75,122,21,16,9,62,139
Career,NA,,NBA,,1048,NA,27520,4143,9378,0.442,1890,2595,0.728,534,1060,8709,1405,146,151,2661,10176
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,LAL,NBA,,402,NA,8569,1275,2970,0.429,699,1012,0.691,NA,NA,2746,259,NA,NA,942,3249
4 seasons,NA,BAL,NBA,,311,NA,8423,1299,2907,0.447,621,843,0.737,NA,NA,2718,448,NA,NA,811,3219
4 seasons,NA,PHI,NBA,,261,NA,7947,1084,2406,0.451,361,479,0.754,534,1060,2338,463,146,151,650,2529
1 season,NA,POR,NBA,,74,NA,2581,485,1095,0.443,209,261,0.801,NA,NA,907,235,NA,NA,258,1179
