Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1962-63,22,LAL,NBA,C,80,NA,1628,4.9,11.7,0.419,2.9,4.5,0.658,NA,NA,11.5,1,NA,NA,4.3,12.8
1963-64,23,LAL,NBA,C,78,NA,1459,4.9,11.7,0.423,2.8,4.2,0.659,NA,NA,12.3,1,NA,NA,4.7,12.6
1964-65,24,LAL,NBA,C,80,NA,2026,5.5,12.4,0.444,3.5,5,0.697,NA,NA,11.6,0.9,NA,NA,3.5,14.6
1965-66,25,LAL,NBA,C,80,NA,2219,6.4,15,0.424,3,4.2,0.727,NA,NA,11.9,1.2,NA,NA,3.8,15.8
1966-67,26,BAL,NBA,C,81,NA,2938,6.1,14.3,0.425,2.6,3.5,0.738,NA,NA,11.9,2.1,NA,NA,3.2,14.7
1967-68,27,BAL,NBA,C,78,NA,2719,5,10.6,0.475,2.7,3.8,0.724,NA,NA,11.4,2.1,NA,NA,3.4,12.8
1968-69,28,BAL,NBA,C,80,NA,1603,5.1,11.8,0.435,2.6,3.5,0.755,NA,NA,11.5,1.6,NA,NA,3.8,12.9
1969-70,29,BAL,NBA,C,72,NA,1163,6,12.8,0.469,2.7,3.6,0.741,NA,NA,11.6,1.5,NA,NA,4,14.7
1970-71,30,POR,NBA,C,74,NA,2581,6.8,15.3,0.443,2.9,3.6,0.801,NA,NA,12.7,3.3,NA,NA,3.6,16.4
1971-72,31,LAL,NBA,C,74,NA,1081,4.6,10,0.46,2.2,3.2,0.695,NA,NA,10.3,1.5,NA,NA,3.8,11.4
1972-73,32,TOT,NBA,PF-C,79,NA,2600,5.8,13.4,0.434,1.8,2.2,0.801,NA,NA,10.8,1.9,NA,NA,2.8,13.4
1972-73,32,LAL,NBA,C,10,NA,156,2.5,9.2,0.275,0.9,1.2,0.8,NA,NA,7.6,0.7,NA,NA,3,6
1972-73,32,PHI,NBA,PF,69,NA,2444,6,13.7,0.441,1.8,2.3,0.801,NA,NA,11,2,NA,NA,2.7,13.9
1973-74,33,PHI,NBA,C,81,NA,2831,4.1,9.2,0.452,1.9,2.5,0.75,3.7,7.6,11.3,2.4,1.1,1.1,2.8,10.2
1974-75,34,PHI,NBA,PF,82,NA,2183,4.7,10.3,0.461,1.2,1.6,0.727,3.2,6.4,9.6,1.9,0.7,0.9,2.9,10.7
1975-76,35,PHI,NBA,C,29,NA,489,4.5,9.7,0.462,1.3,2.1,0.607,3.5,5.5,9,1.5,1.2,0.7,4.6,10.2
Career,NA,,NBA,,1048,NA,27520,5.4,12.3,0.442,2.5,3.4,0.728,3.5,6.9,11.4,1.8,1,1,3.5,13.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,LAL,NBA,,402,NA,8569,5.4,12.5,0.429,2.9,4.3,0.691,NA,NA,11.5,1.1,NA,NA,4,13.6
4 seasons,NA,BAL,NBA,,311,NA,8423,5.6,12.4,0.447,2.7,3.6,0.737,NA,NA,11.6,1.9,NA,NA,3.5,13.8
4 seasons,NA,PHI,NBA,,261,NA,7947,4.9,10.9,0.451,1.6,2.2,0.754,3.5,6.9,10.6,2.1,1,1,2.9,11.5
1 season,NA,POR,NBA,,74,NA,2581,6.8,15.3,0.443,2.9,3.6,0.801,NA,NA,12.7,3.3,NA,NA,3.6,16.4
