Season,Team,Lg,Salary
1994-95,Orlando Magic,NBA,"$650,000"
1995-96,Orlando Magic,NBA,"$825,000"
1996-97,Utah Jazz,NBA,"$1,118,000"
1996-97,Denver Nuggets,NBA,"$214,300"
Career,(may be incomplete),,"$2,807,300"
