Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,27,WAS,NBA,PF,13,13,373,5.7,14,0.407,1.4,3.7,0.368,4.3,10.3,0.421,2.4,3,0.806,1.7,6.3,8,2.1,1.2,1.6,2,4.4,15.2
2017-18,28,WAS,NBA,PF,6,6,181,4.8,9.7,0.49,0.4,2.4,0.167,4.4,7.4,0.595,1.8,2,0.9,2.8,6.2,9,2,0.8,1,1.2,4.4,11.7
2018-19,29,OKC,NBA,PF,5,0,59,3.1,9.8,0.313,1.2,4.3,0.286,1.8,5.5,0.333,4.3,5.5,0.778,2.4,5.5,7.9,3.1,0.6,1.8,1.2,5.5,11.6
Career,NA,,NBA,,24,19,613,5.2,12.3,0.419,1.1,3.3,0.316,4.1,9,0.458,2.4,2.9,0.82,2.1,6.2,8.3,2.2,1,1.5,1.7,4.5,13.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,WAS,NBA,,19,19,554,5.4,12.6,0.428,1,3.2,0.32,4.4,9.4,0.465,2.2,2.7,0.829,2.1,6.2,8.3,2.1,1,1.4,1.8,4.4,14
1 season,NA,OKC,NBA,,5,0,59,3.1,9.8,0.313,1.2,4.3,0.286,1.8,5.5,0.333,4.3,5.5,0.778,2.4,5.5,7.9,3.1,0.6,1.8,1.2,5.5,11.6
