,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,22,DEN,NBA,PG,6,118,100%,,,,,+6.5,+13.9,3,1,7,2,8,2,38,1,5
2010-11,23,DEN,NBA,PG,5,167,100%,,,,,-2.6,+9.4,4,1,3,0,5,2,48,0,6
2011-12,24,DEN,NBA,PG,7,242,100%,,,,,+6.6,+22.3,7,1,9,0,9,1,93,5,9
2012-13,25,DEN,NBA,PG,6,236,100%,,,,,-11.3,-35.9,10,2,6,1,12,5,111,4,9
2015-16,28,IND,NBA,PG,7,74,100%,,,,,-29.3,-40.0,1,4,6,1,2,0,23,0,2
2017-18,30,WAS,NBA,PG,5,96,98%,2%,,,,-5.2,-3.4,3,0,1,0,1,1,34,0,4
Career,,,NBA,,36,933,100%,,,,,-3.6,-3.4,28,9,32,4,37,11,347,10,35
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,24,763,100%,,,,,-0.9,+0.2,24,5,25,3,34,10,290,10,29
1 season,,IND,NBA,,7,74,100%,,,,,-29.3,-40.0,1,4,6,1,2,0,23,0,2
1 season,,WAS,NBA,,5,96,98%,2%,,,,-5.2,-3.4,3,0,1,0,1,1,34,0,4
