,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2009-10,22,DEN,NBA,24:16,4,8,2,3,4,7,3,4,2,2,3,6,2,0,2,4,11,11.5
2010-11,23,DEN,NBA,36:41,8,16,2,4,6,12,9,9,3,3,4,5,3,1,2,4,27,20.6
2011-12,24,DEN,NBA,42:05,13,19,5,6,11,16,6,7,3,5,5,8,2,1,2,3,32,30.2
2012-13,25,DEN,NBA,43:05,11,22,2,4,11,19,12,12,1,4,5,12,3,0,5,3,35,29.5
2015-16,28,TOT,NBA,16:44,2,4,0,2,2,4,2,2,1,3,3,3,2,0,3,2,4,6.0
2015-16,28,IND,NBA,16:44,2,4,0,2,2,4,2,2,1,3,3,3,2,0,3,2,4,6.0
Career,,,,43:05,13,22,5,6,11,19,12,12,3,5,5,12,3,1,5,4,35,30.2
4 Seasons,,DEN,NBA,43:05,13,22,5,6,11,19,12,12,3,5,5,12,3,1,5,4,35,30.2
1 Season,,IND,NBA,16:44,2,4,0,2,2,4,2,2,1,3,3,3,2,0,3,2,4,6.0
1 Season,,WAS,NBA,31:20,4,10,4,5,2,5,2,2,1,4,4,8,2,0,2,3,14,13.7
