,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,20,TOT,NBA,PG,33,411,91%,9%,,,,-7.5,-7.7,29,8,18,1,4,1,168,1,6
2014-15,20,PHO,NBA,PG,8,58,89%,11%,,,,-2.6,-1.6,6,2,2,0,1,0,34,0,0
2014-15,20,MIL,NBA,PG,25,353,92%,9%,,,,-8.3,-10.0,23,6,16,1,3,1,134,1,6
2015-16,21,MIL,NBA,PG,46,654,100%,,,,,-5.7,-2.0,12,27,31,1,8,2,214,3,18
2016-17,22,TOT,NBA,PG,53,588,93%,7%,,,,+0.6,+1.2,28,6,28,6,9,5,198,4,16
2016-17,22,HOU,NBA,PG,31,196,80%,20%,,,,-9.1,-16.0,13,3,15,4,1,0,84,1,5
2016-17,22,LAL,NBA,PG,22,392,100%,,,,,+5.4,+14.0,15,3,13,2,8,5,114,3,11
2017-18,23,LAL,NBA,PG,54,683,85%,15%,,,,-0.8,+1.0,24,7,30,4,10,6,249,2,20
Career,,,NBA,,186,2336,92%,8%,,,,-3.0,-1.3,93,48,107,12,31,14,829,10,60
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAL,NBA,,76,1075,90%,10%,,,,+1.5,+5.7,39,10,43,6,18,11,363,5,31
2 seasons,,MIL,NBA,,71,1007,97%,3%,,,,-6.6,-4.8,35,33,47,2,11,3,348,4,24
1 season,,HOU,NBA,,31,196,80%,20%,,,,-9.1,-16.0,13,3,15,4,1,0,84,1,5
1 season,,PHO,NBA,,8,58,89%,11%,,,,-2.6,-1.6,6,2,2,0,1,0,34,0,0
