Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22,BOS,NBA,PF,10,NA,37,9,23.1,0.39,4.9,6.9,0.71,11.7,2,4,22.9
1957-58,23,BOS,NBA,PF,11,NA,31.7,6.2,17.6,0.351,5.1,6.5,0.778,10.8,1.6,4.7,17.5
1958-59,24,BOS,NBA,PF,11,NA,31.6,8.3,20,0.414,3.4,5.1,0.661,8.9,2.9,3.7,19.9
1959-60,25,BOS,NBA,PF,13,NA,32.5,8.6,20.5,0.419,4.6,6.2,0.75,9.7,2.1,4.1,21.8
1960-61,26,BOS,NBA,PF,10,NA,29.1,8.2,20.1,0.408,3.3,4.3,0.767,9.9,2,3.6,19.7
1961-62,27,BOS,NBA,PF,14,NA,31.8,8.3,20.8,0.399,4.1,5.4,0.763,8.2,2.4,4.1,20.7
1962-63,28,BOS,NBA,PF,13,NA,31.8,9.5,20.8,0.456,5.8,7.5,0.765,8.9,1.2,4.2,24.7
1963-64,29,BOS,NBA,PF,10,NA,30.8,7,18,0.389,3.4,4.2,0.81,8,2.6,3.6,17.4
1964-65,30,BOS,NBA,SF,12,NA,23,5.5,15.1,0.365,1.7,2.7,0.625,7,1.9,3.8,12.7
Career,NA,,NBA,,104,NA,31,7.9,19.6,0.402,4.1,5.5,0.743,9.2,2.1,4,19.8
