Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22,BOS,NBA,PF,72,NA,29.9,6.2,15.6,0.397,3.8,4.8,0.79,9.8,1.6,4.2,16.2
1957-58,23,BOS,NBA,PF,69,NA,32,6.8,17.8,0.382,4.3,5.7,0.746,10.2,1.8,4,17.8
1958-59,24,BOS,NBA,PF,66,NA,31.7,7,18.1,0.39,4.7,5.9,0.798,9.7,2.5,4.1,18.8
1959-60,25,BOS,NBA,PF,75,NA,32.3,9,21.2,0.423,3.8,5.1,0.733,10.6,2.3,3.7,21.7
1960-61,26,BOS,NBA,PF,74,NA,30.5,8.5,21.2,0.4,4.4,5.7,0.767,9.9,1.9,3.5,21.3
1961-62,27,BOS,NBA,PF,79,NA,30.2,8.8,20.4,0.429,4.5,5.5,0.819,9.5,2.1,3.5,22.1
1962-63,28,BOS,NBA,PF,76,NA,26.4,7.2,17.1,0.423,4.5,5.4,0.835,7.5,1.3,3.6,18.9
1963-64,29,BOS,NBA,PF,76,NA,26.8,6.4,16.1,0.398,3.7,4.5,0.827,6.1,2.4,3.5,16.5
1964-65,30,BOS,NBA,SF,67,NA,25.5,5.4,14.2,0.383,2.7,3.4,0.795,6,2.3,3.8,13.6
Career,NA,,NBA,,654,NA,29.4,7.3,18,0.405,4,5.1,0.79,8.8,2,3.8,18.6
