Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22,BOS,NBA,PF,10,NA,370,90,231,0.39,49,69,0.71,117,20,40,229
1957-58,23,BOS,NBA,PF,11,NA,349,68,194,0.351,56,72,0.778,119,18,52,192
1958-59,24,BOS,NBA,PF,11,NA,348,91,220,0.414,37,56,0.661,98,32,41,219
1959-60,25,BOS,NBA,PF,13,NA,423,112,267,0.419,60,80,0.75,126,27,53,284
1960-61,26,BOS,NBA,PF,10,NA,291,82,201,0.408,33,43,0.767,99,20,36,197
1961-62,27,BOS,NBA,PF,14,NA,445,116,291,0.399,58,76,0.763,115,34,58,290
1962-63,28,BOS,NBA,PF,13,NA,413,123,270,0.456,75,98,0.765,116,15,55,321
1963-64,29,BOS,NBA,PF,10,NA,308,70,180,0.389,34,42,0.81,80,26,36,174
1964-65,30,BOS,NBA,SF,12,NA,276,66,181,0.365,20,32,0.625,84,23,46,152
Career,NA,,NBA,,104,NA,3223,818,2035,0.402,422,568,0.743,954,215,417,2058
