Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22,BOS,NBA,PF,1,0,23:00,5,17,0.294,2,2,1,7,0,3,12
1960-61,26,BOS,NBA,PF,1,1,19:00,2,16,0.125,0,0,NA,6,1,4,4
1961-62,27,BOS,NBA,PF,1,1,13:00,4,11,0.364,2,2,1,2,1,4,10
1962-63,28,BOS,NBA,PF,1,1,21:00,6,11,0.545,3,4,0.75,2,1,4,15
1963-64,29,BOS,NBA,PF,1,1,21:00,5,12,0.417,0,0,NA,3,0,5,10
1964-65,30,BOS,NBA,SF,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,NBA,,5,4,97,22,67,0.328,7,8,0.875,20,3,20,51
