Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22,BOS,NBA,PF,72,NA,2150,446,1123,0.397,271,343,0.79,705,117,304,1163
1957-58,23,BOS,NBA,PF,69,NA,2206,468,1226,0.382,294,394,0.746,705,125,274,1230
1958-59,24,BOS,NBA,PF,66,NA,2089,465,1192,0.39,312,391,0.798,638,164,271,1242
1959-60,25,BOS,NBA,PF,75,NA,2420,673,1590,0.423,283,386,0.733,794,171,275,1629
1960-61,26,BOS,NBA,PF,74,NA,2256,627,1566,0.4,325,424,0.767,732,141,260,1579
1961-62,27,BOS,NBA,PF,79,NA,2383,692,1613,0.429,358,437,0.819,747,165,280,1742
1962-63,28,BOS,NBA,PF,76,NA,2004,550,1300,0.423,340,407,0.835,569,95,270,1440
1963-64,29,BOS,NBA,PF,76,NA,2040,487,1223,0.398,283,342,0.827,460,183,268,1257
1964-65,30,BOS,NBA,SF,67,NA,1706,365,954,0.383,182,229,0.795,399,157,252,912
Career,NA,,NBA,,654,NA,19254,4773,11787,0.405,2648,3353,0.79,5749,1318,2454,12194
