Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22,BOS,NBA,PF,72,NA,2150,7.5,18.8,0.397,4.5,5.7,0.79,11.8,2,5.1,19.5
1957-58,23,BOS,NBA,PF,69,NA,2206,7.6,20,0.382,4.8,6.4,0.746,11.5,2,4.5,20.1
1958-59,24,BOS,NBA,PF,66,NA,2089,8,20.5,0.39,5.4,6.7,0.798,11,2.8,4.7,21.4
1959-60,25,BOS,NBA,PF,75,NA,2420,10,23.7,0.423,4.2,5.7,0.733,11.8,2.5,4.1,24.2
1960-61,26,BOS,NBA,PF,74,NA,2256,10,25,0.4,5.2,6.8,0.767,11.7,2.3,4.1,25.2
1961-62,27,BOS,NBA,PF,79,NA,2383,10.5,24.4,0.429,5.4,6.6,0.819,11.3,2.5,4.2,26.3
1962-63,28,BOS,NBA,PF,76,NA,2004,9.9,23.4,0.423,6.1,7.3,0.835,10.2,1.7,4.9,25.9
1963-64,29,BOS,NBA,PF,76,NA,2040,8.6,21.6,0.398,5,6,0.827,8.1,3.2,4.7,22.2
1964-65,30,BOS,NBA,SF,67,NA,1706,7.7,20.1,0.383,3.8,4.8,0.795,8.4,3.3,5.3,19.2
Career,NA,,NBA,,654,NA,19254,8.9,22,0.405,5,6.3,0.79,10.7,2.5,4.6,22.8
