Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,WSC,NBA,SF,29,,,3.0,7.2,.411,4.2,4.9,.866,5.3,1.4,2.8,10.2
1951-52,23,Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army)
1952-53,24,Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army)
1953-54,25,MNL,NBA,SF,71,,14.6,1.7,4.3,.397,1.2,1.9,.652,2.5,0.8,2.5,4.6
1954-55,26,MNL,NBA,SF,72,,25.0,3.1,8.1,.388,4.1,5.0,.823,4.8,1.6,3.2,10.4
1955-56,27,MNL,NBA,SF,72,,26.8,3.5,9.0,.393,4.2,4.9,.856,4.1,2.0,3.5,11.3
1956-57,28,MNL,NBA,SF,70,,14.2,1.6,5.0,.322,2.3,2.8,.829,2.6,0.7,2.1,5.5
1957-58,29,MNL,NBA,SF,50,,19.6,2.6,7.1,.359,4.0,4.7,.848,4.2,1.4,2.5,9.1
Career,NA,,NBA,,364,,20.1,2.6,6.7,.379,3.2,3.9,.825,3.8,1.3,2.8,8.3
,NA,,,,,,,,,,,,,,,,
5 seasons,NA,MNL,NBA,,335,,20.1,2.5,6.7,.376,3.1,3.8,.820,3.6,1.3,2.8,8.2
1 season,NA,WSC,NBA,,29,,,3.0,7.2,.411,4.2,4.9,.866,5.3,1.4,2.8,10.2
