Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,WSC,NBA,SF,29,NA,NA,NA,NA,0.411,NA,NA,0.866,NA,NA,NA,NA
1953-54,25,MNL,NBA,SF,71,NA,1040,4.2,10.6,0.397,3,4.6,0.652,6.2,2,6.2,11.4
1954-55,26,MNL,NBA,SF,72,NA,1798,4.5,11.7,0.388,6,7.2,0.823,7,2.3,4.6,15
1955-56,27,MNL,NBA,SF,72,NA,1930,4.7,12.1,0.393,5.7,6.6,0.856,5.5,2.6,4.7,15.1
1956-57,28,MNL,NBA,SF,70,NA,997,4.1,12.7,0.322,5.8,7,0.829,6.7,1.9,5.2,13.9
1957-58,29,MNL,NBA,SF,50,NA,979,4.7,13.1,0.359,7.4,8.7,0.848,7.8,2.6,4.6,16.8
Career,NA,,NBA,,364,NA,6744,4.5,12,0.379,5.6,6.8,0.825,6.5,2.3,5,14.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,MNL,NBA,,335,NA,6744,4.5,12,0.376,5.6,6.8,0.82,6.5,2.3,5,14.6
1 season,NA,WSC,NBA,,29,NA,NA,NA,NA,0.411,NA,NA,0.866,NA,NA,NA,NA
