,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2014-15,21,SAC,NBA,31:38,6,12,3,7,4,8,6,6,2,6,8,5,2,3,3,3,15,14.1
2015-16,22,PHI,NBA,39:16,9,19,6,14,5,8,6,7,2,6,7,6,3,3,4,5,23,20.8
2016-17,23,PHI,NBA,42:33,10,17,5,9,6,9,5,10,2,7,7,7,3,3,5,5,24,18.0
2017-18,24,TOT,NBA,34:49,7,12,7,10,4,5,5,7,2,7,7,4,1,1,4,2,22,19.6
2017-18,24,PHI,NBA,9:45,1,1,0,1,1,1,2,2,0,1,1,1,1,0,2,1,4,4.3
2017-18,24,BRK,NBA,34:49,7,12,7,10,4,5,5,7,2,7,7,4,1,1,4,2,22,19.6
2018-19,25,TOT,NBA,30:18,7,11,5,8,4,5,5,5,2,6,8,5,2,1,3,3,24,21.7
2018-19,25,POR,NBA,30:18,7,11,5,8,4,5,5,5,2,6,8,5,1,1,3,3,24,21.7
2018-19,25,CLE,NBA,24:19,5,9,3,7,3,5,5,5,2,4,6,5,2,1,2,3,17,15.3
Career,,,,42:33,10,19,7,14,6,9,6,10,2,7,8,7,3,3,5,5,24,21.7
3 Seasons,,PHI,NBA,42:33,10,19,6,14,6,9,6,10,2,7,7,7,3,3,5,5,24,20.8
1 Season,,SAC,NBA,31:38,6,12,3,7,4,8,6,6,2,6,8,5,2,3,3,3,15,14.1
1 Season,,POR,NBA,30:18,7,11,5,8,4,5,5,5,2,6,8,5,1,1,3,3,24,21.7
1 Season,,BRK,NBA,34:49,7,12,7,10,4,5,5,7,2,7,7,4,1,1,4,2,22,19.6
1 Season,,CLE,NBA,24:19,5,9,3,7,3,5,5,5,2,4,6,5,2,1,2,3,17,15.3
