,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,21,SAC,NBA,SG,73,1127,.365,17.6,.497,.179,.084,.061,.172,.503,.408,.528,.240,.389,.373,.322,.467,.014,4,.917,.255,.289,0,0
2015-16,22,PHI,NBA,SG,73,1809,.385,16.8,.404,.251,.057,.026,.070,.596,.473,.547,.290,.357,.395,.326,.558,.039,18,.915,.323,.343,0,0
2016-17,23,PHI,NBA,SG,80,2188,.396,17.2,.434,.241,.062,.057,.073,.566,.433,.536,.205,.472,.261,.368,.487,.027,16,.818,.189,.485,1,0
2017-18,24,TOT,NBA,SG,41,523,.390,18.9,.351,.182,.065,.019,.084,.649,.370,.536,.100,.000,.308,.400,.450,.019,3,.775,.130,.538,1,0
2017-18,24,PHI,NBA,SG,6,45,.250,11.0,.750,.500,.000,.000,.250,.250,.333,.000,,,1.000,.000,1.000,.000,0,,.000,,0,0
2017-18,24,BRK,NBA,SG,35,478,.393,19.1,.340,.173,.067,.020,.080,.660,.373,.577,.100,.000,.250,.404,.421,.020,3,.775,.131,.538,1,0
2018-19,25,TOT,NBA,SG,68,1015,.402,17.7,.444,.213,.050,.095,.086,.556,.440,.472,.294,.438,.448,.372,.500,.030,7,.857,.218,.366,1,0
2018-19,25,POR,NBA,SG,44,673,.419,17.7,.454,.223,.039,.096,.096,.546,.510,.549,.333,.545,.455,.344,.472,.035,5,.860,.176,.318,1,0
2018-19,25,CLE,NBA,SG,24,342,.367,17.8,.422,.193,.073,.092,.064,.578,.283,.286,.250,.200,.429,.429,.615,.018,2,.852,.302,.421,0,0
Career,,,NBA,,335,6662,.389,17.4,.430,.225,.062,.052,.090,.570,.436,.528,.238,.417,.356,.353,.504,.028,48,.859,.236,.385,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,159,4042,.391,17.0,.421,.247,.059,.042,.072,.579,.450,.538,.243,.440,.329,.347,.522,.032,34,.861,.253,.399,1,0
1 season,,SAC,NBA,,73,1127,.365,17.6,.497,.179,.084,.061,.172,.503,.408,.528,.240,.389,.373,.322,.467,.014,4,.917,.255,.289,0,0
1 season,,POR,NBA,,44,673,.419,17.7,.454,.223,.039,.096,.096,.546,.510,.549,.333,.545,.455,.344,.472,.035,5,.860,.176,.318,1,0
1 season,,BRK,NBA,,35,478,.393,19.1,.340,.173,.067,.020,.080,.660,.373,.577,.100,.000,.250,.404,.421,.020,3,.775,.131,.538,1,0
1 season,,CLE,NBA,,24,342,.367,17.8,.422,.193,.073,.092,.064,.578,.283,.286,.250,.200,.429,.429,.615,.018,2,.852,.302,.421,0,0
