,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,21,SAC,NBA,SG,73,1127,,77%,24%,,,-6.7,-4.0,21,12,54,1,21,2,144,4,25
2015-16,22,PHI,NBA,SG,73,1809,,76%,23%,1%,,-11.9,-2.3,42,43,83,1,54,6,317,10,34
2016-17,23,PHI,NBA,SG,80,2188,5%,78%,17%,,,-4.7,+2.8,76,42,91,4,59,3,441,6,34
2017-18,24,TOT,NBA,SG,41,523,31%,51%,18%,,,-5.3,-6.1,14,8,19,0,14,2,95,3,5
2017-18,24,PHI,NBA,SG,6,45,,26%,74%,,,-17.6,-22.5,1,2,3,0,1,1,2,0,0
2017-18,24,BRK,NBA,SG,35,478,34%,53%,13%,,,-4.2,-0.3,13,6,16,0,13,1,93,3,5
2018-19,25,TOT,NBA,SG,68,1015,,9%,73%,18%,,-13.2,-11.8,29,12,30,3,24,4,193,2,18
2018-19,25,POR,NBA,SG,44,673,,9%,90%,1%,,-13.1,-20.5,23,10,18,3,13,3,150,2,11
2018-19,25,CLE,NBA,SG,24,342,,9%,39%,51%,,-13.4,-3.6,6,2,12,0,11,1,43,0,7
Career,,,NBA,,335,6662,4%,65%,28%,3%,,-8.3,-2.7,182,117,277,9,172,17,1190,25,116
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,159,4042,3%,77%,21%,,,-8.1,+0.2,119,87,177,5,114,10,760,16,68
1 season,,SAC,NBA,,73,1127,,77%,24%,,,-6.7,-4.0,21,12,54,1,21,2,144,4,25
1 season,,POR,NBA,,44,673,,9%,90%,1%,,-13.1,-20.5,23,10,18,3,13,3,150,2,11
1 season,,BRK,NBA,,35,478,34%,53%,13%,,,-4.2,-0.3,13,6,16,0,13,1,93,3,5
1 season,,CLE,NBA,,24,342,,9%,39%,51%,,-13.4,-3.6,6,2,12,0,11,1,43,0,7
