Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,23,DTF,BAA,NA,59,NA,NA,0.272,0.123,NA,NA,NA,NA,NA,-2.9,4.4,1.5,NA
1947-48,24,TOT,BAA,NA,42,NA,NA,0.329,0.207,NA,NA,NA,NA,NA,0.4,0.6,1,NA
1947-48,24,PRO,BAA,NA,14,NA,NA,0.28,0.176,NA,NA,NA,NA,NA,-0.3,-0.1,-0.4,NA
1947-48,24,STB,BAA,NA,28,NA,NA,0.356,0.224,NA,NA,NA,NA,NA,0.7,0.6,1.3,NA
1948-49,25,STB,BAA,NA,55,NA,NA,0.384,0.438,NA,NA,NA,NA,NA,1.2,0,1.2,NA
1949-50,26,STB,NBA,NA,68,NA,NA,0.359,0.357,NA,NA,NA,NA,NA,-1.1,0.6,-0.5,NA
1950-51,27,WSC,NBA,NA,35,NA,NA,0.418,0.492,NA,NA,NA,NA,NA,0.5,0.5,1.1,NA
Career,NA,,TOT,NA,259,NA,NA,0.34,0.293,NA,NA,NA,NA,NA,-1.8,6,4.2,NA
,NA,,BAA,NA,156,NA,NA,0.323,0.246,NA,NA,NA,NA,NA,-1.2,4.9,3.7,NA
,NA,,NBA,NA,103,NA,NA,0.377,0.398,NA,NA,NA,NA,NA,-0.5,1.1,0.6,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,STB,BAA,NA,151,NA,NA,0.371,0.379,NA,NA,NA,NA,NA,0.8,1.2,2,NA
1 season,NA,DTF,BAA,NA,59,NA,NA,0.272,0.123,NA,NA,NA,NA,NA,-2.9,4.4,1.5,NA
1 season,NA,WSC,NBA,NA,35,NA,NA,0.418,0.492,NA,NA,NA,NA,NA,0.5,0.5,1.1,NA
1 season,NA,PRO,BAA,NA,14,NA,NA,0.28,0.176,NA,NA,NA,NA,NA,-0.3,-0.1,-0.4,NA
