Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,23,DTF,BAA,NA,59,NA,NA,NA,NA,0.241,NA,NA,0.737,NA,NA,NA,NA
1947-48,24,TOT,BAA,NA,42,NA,NA,NA,NA,0.297,NA,NA,0.604,NA,NA,NA,NA
1947-48,24,PRO,BAA,NA,14,NA,NA,NA,NA,0.242,NA,NA,0.688,NA,NA,NA,NA
1947-48,24,STB,BAA,NA,28,NA,NA,NA,NA,0.327,NA,NA,0.568,NA,NA,NA,NA
1948-49,25,STB,BAA,NA,55,NA,NA,NA,NA,0.317,NA,NA,0.646,NA,NA,NA,NA
1949-50,26,STB,NBA,NA,68,NA,NA,NA,NA,0.279,NA,NA,0.766,NA,NA,NA,NA
1950-51,27,WSC,NBA,NA,35,NA,NA,NA,NA,0.312,NA,NA,0.797,NA,NA,NA,NA
Career,NA,,TOT,NA,259,NA,NA,NA,NA,0.28,NA,NA,0.712,NA,NA,NA,NA
,NA,,BAA,NA,156,NA,NA,NA,NA,0.276,NA,NA,0.664,NA,NA,NA,NA
,NA,,NBA,NA,103,NA,NA,NA,NA,0.289,NA,NA,0.777,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,STB,BAA,NA,151,NA,NA,NA,NA,0.302,NA,NA,0.687,NA,NA,NA,NA
1 season,NA,DTF,BAA,NA,59,NA,NA,NA,NA,0.241,NA,NA,0.737,NA,NA,NA,NA
1 season,NA,WSC,NBA,NA,35,NA,NA,NA,NA,0.312,NA,NA,0.797,NA,NA,NA,NA
1 season,NA,PRO,BAA,NA,14,NA,NA,NA,NA,0.242,NA,NA,0.688,NA,NA,NA,NA
