Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,CHS,NBA,,65,NA,NA,2.6,8.1,0.326,1.4,2.2,0.636,NA,2,3,6.7
1950-51,25,TOT,NBA,,62,NA,NA,2.9,8.4,0.346,1.3,1.9,0.697,2.5,1.7,3.4,7.1
1950-51,25,WSC,NBA,,35,NA,NA,3.6,10.5,0.34,1.8,2.6,0.685,NA,2.1,4.3,8.9
1950-51,25,BOS,NBA,,27,NA,NA,2,5.6,0.36,0.7,1,0.741,NA,1.1,2.3,4.7
1951-52,26,BLB,NBA,SF,65,NA,24.4,3.1,9.4,0.332,3,4,0.767,4.2,2.8,3.4,9.3
1952-53,27,TOT,NBA,SG,36,NA,15.8,1.6,5.4,0.306,1.2,1.9,0.647,2.4,1.9,3,4.5
1952-53,27,BLB,NBA,,16,NA,14.2,1.8,5.3,0.333,1.4,2.3,0.639,2.7,1.8,3.1,4.9
1952-53,27,PHW,NBA,SG,20,NA,17,1.6,5.5,0.284,1.1,1.6,0.656,2.3,2.1,3,4.2
Career,NA,,NBA,,228,NA,21.3,2.7,8.1,0.331,1.8,2.6,0.708,3.2,2.1,3.2,7.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BLB,NBA,,81,NA,22.3,2.9,8.6,0.332,2.7,3.6,0.752,3.9,2.6,3.3,8.5
1 season,NA,CHS,NBA,,65,NA,NA,2.6,8.1,0.326,1.4,2.2,0.636,NA,2,3,6.7
1 season,NA,WSC,NBA,,35,NA,NA,3.6,10.5,0.34,1.8,2.6,0.685,NA,2.1,4.3,8.9
1 season,NA,BOS,NBA,,27,NA,NA,2,5.6,0.36,0.7,1,0.741,NA,1.1,2.3,4.7
1 season,NA,PHW,NBA,,20,NA,17,1.6,5.5,0.284,1.1,1.6,0.656,2.3,2.1,3,4.2
