,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,24,CHS,NBA,,1,,3,7,,,5,3
1950-51,25,TOT,NBA,,2,4,0,3,,2,4,4
1950-51,25,BOS,NBA,,2,4,0,3,,2,4,4
Career,,,,,2,,3,7,,,5,4
1 Season,,CHS,NBA,,1,,3,7,,,5,3
1 Season,,BOS,NBA,,2,4,0,3,,2,4,4
