Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1972-73,26,NYA,ABA,PG,13,236,9.9,0.552,0.061,0.409,0.4,2.9,1.7,21.5,NA,NA,20.4,17,NA,0.3,0,0.3,0.066
Career,NA,,ABA,,13,236,9.9,0.552,0.061,0.409,0.4,2.9,1.7,21.5,NA,NA,20.4,17,NA,0.3,0,0.3,0.066
